Gene,Mean(0.5),Mean(1),Mean(2),Mean(4),Mean(7)
Tmem209,0,6.0806070273,19.329264581,13.982480333,0
Tmem210,0,0,0,0,-21.38229285
Tmem212,-11.41787125,0,-10.01130352,-19.87862939,-19.04011106
Tmem213,0,0,0,25.507875343,0
Tmem216,0,-7.261916899,0,0,-12.86063993
Tmem218,0,-12.573173,-9.930094733,0,0
Tmem219,0,0,20.621785696,12.686435539,0
Tmem220,0,0,-8.126749201,-12.97758069,-10.99970763
Tmem221,0,0,6.63755148,-7.005271424,0
Tmem223,0,-10.14220064,0,0,0
Tmem229b,-0.237281988,13.711034201,15.779317026,0,0
Tmem231,0,1.2930468177,0,0,0
Tmem232,0,0,0,-11.46712095,0
Tmem245,-10.49472116,-9.926444533,-25.85412278,-18.09034105,-19.46544074
Tmem246,0,-9.889527911,-14.48779561,0,0
Tmem248,0,8.4029125785,14.235620752,5.6323946584,4.8865469103
Tmem252,-16.36618354,24.047694327,0,22.559193488,20.075821777
Tmie,0,-11.19123991,-17.76836576,0,0
Tmod1,0,0.9961387907,0,-13.50597507,-26.95956487
Tmod2,0,0,0,0,-10.66777238
Tmod4,-14.37128502,0,0,0,0
Tmpo,0,-14.41182207,-6.064207051,0,16.277947833
Tmprss2,0,-15.20899905,-27.91824112,0,0
Tmprss4,0,-16.30360358,0,0,0
Tmprss5,0,0,-12.03275088,0,0
Tmprss13,0,0,-10.72957639,-22.27923108,0
Tmsb10,12.23169771,8.488810122,29.753302124,16.788450901,20.228978972
Tmsb15a,0,0,0,23.820586779,0
Tmsb15l,-25.55128555,0,0,0,0
Tmtc1,0,0,-9.762595694,0,-20.3852441
Tmtc2,0,-10.54113231,-25.05065884,-21.1565712,-18.49762457
Tmtc3,0,4.325239593,0,0,0
Tmx3,-4.860503077,0,0,0,11.884880583
Tmx4,0,-9.559353985,0,0,0
Tnc,0,18.744406326,46.028695923,65.213961658,78.190965673
Tnf,16.00993897,54.514205319,70.183408106,45.962143744,53.723181033
Tnfaip2,0,42.430935753,51.427544591,18.633254029,0
Tnfaip3,15.621289943,64.368953758,55.39968892,16.379070419,12.144778549
Tnfaip6,7.6095161567,46.703220237,53.603143065,45.73668298,0
Tnfaip8,-12.57007819,0,0,4.9295401553,13.710387702
Tnfaip8l1,0,0,0,20.31096354,49.228440167
Tnfaip8l2,10.494721155,0,16.17442129,15.350260511,19.411494233
Tnfaip8l3,0,0,21.243822098,0,0
Tnfrsf1a,0,0,11.764220771,0,0
Tnfrsf1b,0,27.56715605,58.254818633,43.952444079,32.311399699
Tnfrsf4,0,0,12.857751228,0,47.751997938
Tnfrsf9,0,14.032898754,44.035526725,36.627261337,34.472081489
Tnfrsf10b,0,-4.589507901,0,17.052745935,16.046800673
Tnfrsf11a,0,12.675777562,22.983262288,25.858883299,22.228386299
Tnfrsf11b,0,18.130825327,0,0,0
Tnfrsf12a,0,30.199364284,64.632055459,51.135553928,0
Tnfrsf13b,15.91120276,0,0,0,0
Tnfrsf14,0,2.0643198053,21.721353507,0,25.925887443
Tnfrsf18,0,0,17.694910394,12.973779167,56.045288657
Tnfrsf19,0,-11.34968513,-28.66144923,-16.72567008,0
Tnfrsf21,-29.75365893,-1.903462271,0,0,0
Tnfrsf22,0,0,0,11.419496282,0
Tnfrsf25,-12.99322274,0,0,-17.14718929,0
Tnfrsf26,0,0,9.6958062421,0,15.271202232
Tnfsf8,0,0,35.652868427,27.776228557,0
Tnfsf9,0,26.413409317,21.228203804,23.937251783,0
Tnfsf10,0,13.257961505,25.177864692,0,0
Tnfsf11,0,0,0,0,35.768301327
Tnfsf13,0,-10.00378821,-10.17239733,0,0
Tnfsf13b,0,0,0,7.2177844434,0
Tnfsf14,13.868086758,15.406331565,13.467412735,19.507103519,26.643636175
Tnik,0,0,0,-12.42076088,-2.906478573
Tnip1,0,28.062891043,40.313743495,14.647366112,0
Tnip2,0,0,10.677829311,0,0
Tnip3,0,10.048353445,29.774741783,0,0
Tnk1,0,0,0,0,-12.7714086
Tnks,0,6.349506808,0,0,0
Tnks1bp1,0,14.890787976,0,0,0
Tnks2,0,0,0,-6.457921732,0
Tnn,0,-4.148006393,-25.73704133,-10.5001039,0
Tnnc1,-16.29704958,0,0,0,0
Tnni3,-33.18999112,0,0,0,0
Tnpo1,0,5.8198207136,8.4800523386,12.410372267,18.263181274
Tnpo3,0,-8.513651626,0,0,0
Tnrc6a,-9.417728507,-2.926696118,0,0,0
Tnrc6b,12.06453141,-10.82160605,-13.83778311,-18.0737209,-7.829320557
Tnrc18,15.26615006,0,0,0,0
Tns1,36.073244022,-14.89806877,-16.53235169,-34.22056554,-34.99520367
Tns3,0,-32.7241317,-19.75991378,-8.053985601,0
Tnxb,-26.98179868,0,-23.00500509,-29.37260838,-42.56138544
Tob1,0,0,-17.7742738,-19.03811659,-16.28094327
Tob2,-12.23169771,0,0,0,0
Tom1l1,-9.518153022,0,0,0,-9.57152064
Tom1l2,0,-11.93773575,0,0,-12.49235784
Tomm6,14.547401252,0,0,0,0
Tomm7,0,0,-7.723413313,0,0
Tomm20,0,0,0,13.861642113,13.067887301
Tomm40l,-7.609516157,0,0,0,0
Tomm70a,0,8.4161389673,15.295289313,14.796443015,11.621756567
Tonsl,11.417871252,-12.69677072,0,0,35.973813756
Top1,-13.44563125,0,0,-11.21793027,0
Top2a,0,0,0,66.447543435,94.813081419
Top2b,0,-9.083350023,-9.639953345,0,0
Top3a,0,0,8.6252962305,0,0
Topbp1,0,3.9646023733,0,12.306406585,27.246047271
Tor1aip1,0,39.432968499,51.082990547,14.808424284,0
Tor1aip2,9.1353233717,39.082223615,55.545351044,29.591386415,11.427730719
Tor2a,0,0,0,10.409152174,13.675551027
Tor3a,0,45.773443406,74.908815571,34.287715073,0
Tox,0,0,0,0,47.107299081
Tox3,0,0,-13.15779789,-24.41051002,-26.87417974
Tox4,-8.09619576,6.1830905367,9.5414278733,0,0
Tpcn1,0,-30.59356609,-41.62405568,-16.63538273,-11.86804769
Tpcn2,15.527275212,0,0,0,0
Tpd52,0,8.3379507073,0,18.884195627,0
Tpd52l1,0,0,-13.47459223,0,-10.45122808
Tpk1,0,4.491837056,-10.85793872,0,0
Tpm1,-16.43590654,2.67505335,0,0,0
Tpm3,0,8.4823723367,14.021079116,12.122206777,0
Tpmt,0,0,0,16.609196982,25.414784441
Tpp1,13.955877098,-8.669144049,-8.797454613,0,0
Tpp2,0,2.5944416127,0,0,13.048762886
Tppp,-12.86325842,-19.97858392,-37.80873379,-28.20048393,-33.76257802
Tppp3,0,0,-22.59487505,-36.69983029,-36.20385217
Tpr,-9.518153022,0,0,0,0
Tpra1,-7.609516157,0,0,0,0
Tprgl,0,0,-15.70933433,-13.09896371,-12.34085449
Tpx2,0,0,21.071910833,66.835936241,88.567485395
Tra2a,0,20.63206244,13.862924752,-13.35168379,-7.107404945
Tra2b,-0.455315038,0,0,0,0
Tradd,0,0,0,0,7.5280836479
Traf1,-13.9558771,0,0,0,0
Traf3ip1,0,3.1744282187,0,0,0
Traf3ip3,0,0,0,0,19.775135026
Traf4,0,0,0,0,9.0814098663
Traf5,12.125974322,0,0,0,0
Trafd1,9.5181530217,41.810730395,69.99114955,26.862461982,16.228895389
Traip,0,0,0,39.116098679,71.948256332
Tram1,0,1.6289700927,0,15.441016478,11.943277262
Trappc2,0,2.2117316147,0,0,0
Trappc3,28.044373902,0,0,0,0
Trappc6a,11.417871252,0,-12.88877493,0,0
Trappc6b,1.8120616633,8.57183962,0,0,0
Trappc9,0,-9.961936064,-10.30928678,-11.02033124,-22.25334215
Trat1,9.5181530217,0,0,0,0
Trav5-4,0,0,0,0,39.921509582
Trav6d-6,0,0,0,0,19.669998253
Trav16d-dv11,0,0,0,0,67.970677787
Trbv1,0,0,0,0,54.565121853
Trdmt1,8.5725062583,0,0,0,0
Trdn,-15.41867881,0,0,0,0
Trem1,0,40.056854994,56.913894323,37.721228496,0
Trem2,-15.76491361,0,0,60.899557821,69.34992305
Trem3,9.5181530217,38.033498724,43.763971864,28.995150066,0
Treml4,0,0,23.811217033,0,0
Trerf1,0,0,-8.796721592,0,12.416732625
Trex1,0,53.469469531,81.789740922,47.94049155,28.425710149
Trf,0,0,0,0,-15.781502
Trib1,0,28.324585113,24.401611607,13.118918341,0
Trib3,13.445631245,0.0463909713,27.456425167,0,0
Tril,-37.40285987,-30.42832129,-54.54822267,-50.82335057,-46.06100107
Trim2,-12.23169771,-4.20224324,-21.66969359,-18.57359725,-12.204355
Trim3,9.1353233717,0,0,0,0
Trim6,26.510951245,45.714583492,54.060555079,22.652791172,0
Trim10,0,-2.659439532,0,0,0
Trim11,-10.08353198,0,0,0,0
Trim12a,0,19.222697398,40.390632971,16.590949016,11.31104007
Trim12c,0,21.786194179,31.118704515,0,0
Trim13,11.359041115,0,0,0,0
Trim14,0,22.602717249,27.046621462,0,7.7479506925
Trim15,0,16.792818633,35.061315315,0,0
Trim16,0,0,15.946372174,30.939759355,8.548513004
Trim21,0,41.130317623,51.92612045,14.943688357,0
Trim23,0,18.842653421,0,0,0
Trim24,11.883541295,0,0,0,0
Trim25,0,43.512673338,70.892868331,51.089640254,20.367799061
Trim26,9.56524068,12.714110181,24.960562842,0,0
Trim27,-14.10875025,0,0,0,16.195503765
Trim29,0,0,10.418352661,0,0
Trim30a,13.893056807,50.462470261,86.041771143,60.263225676,40.857031993
Trim30b,0,25.618935566,35.142263327,0,0
Trim30d,10.083531978,45.447240629,90.244478394,65.147975173,34.842517957
Trim32,0,-5.211172193,0,0,0
Trim34a,0,38.137882517,52.260156443,22.538604994,0
Trim35,0,-1.197168127,0,0,0
Trim37,0,-1.557833609,-10.60129187,0,0
Trim41,0,0,0,-12.8697405,0
Trim44,0,0,0,-9.717809844,-10.38151306
Trim55,16.194751605,0,0,0,0
Trim56,0,15.420467997,19.95717542,0,0
Trim59,0,0,0,15.388208944,52.675335623
Trim62,0,0,0,-7.677885332,-12.36402508
Trim65,0,-11.60912381,0,0,0
Trim68,0,0,0,-11.65766384,-10.92340274
Trim69,0,23.937561079,42.437319098,30.946278433,0
Trio,0,0,0,0,-6.53509881
Triobp,0,0,13.958206602,0,0
Trip4,0,0,0,0,7.6130637734
Trip10,0,0,0,0,-9.056297301
Trip11,0,-2.496425194,10.978783077,0,0
Trip12,0,4.4310333743,4.3032406206,5.1669606473,0
Trip13,0,0,0,46.182197798,80.132797688
Trmt2a,0,-9.047691337,0,0,0
Trmt2b,-8.09619576,-8.780250661,-14.07297453,0,0
Trmt6,0,0,8.8069846805,12.177851862,16.656359512
Trmt10a,0,0,0,0,7.1051814499
Trmt12,0,0,0,-15.9917466,-9.181893375
Trmt13,-29.10935637,0,0,0,0
Trmt61a,0,11.163461253,17.208556965,18.583814908,0
Trnp1,0,0,-25.01339551,-25.87423191,-6.457151616
Troap,0,0,0,24.243615098,76.350172618
Trove2,0,-15.4330952,-21.11310299,-9.903535891,-9.294057976
Trp53,15.08732544,0,0,10.641945755,8.5541111907
Trp53bp2,0,-5.798414677,-19.20392755,-17.35406724,-8.871926259
Trp53i11,0,0,13.770225046,0,0
Trp53inp1,12.23169771,2.4055441953,0,0,0
Trp53inp2,0,0,0,-11.61805667,0
Trp73,0,0,0,0,-9.689160169
Trpc1,0,1.4882898627,-9.079271274,-11.85983031,-17.83801585
Trpc2,0,-5.83592512,-8.195273276,-2.383096718,2.0915752782
Trpc3,0,0,0,-30.41142658,-21.89421568
Trpc4ap,-19.42029798,0,0,0,0
Trpc6,0,0,0,0,-16.07285362
Trpm1,0,13.294577683,0,0,0
Trpm2,0,26.064224444,18.740897018,26.961664118,29.373568798
Trpm4,0,-13.50220665,-11.51426694,-16.00884336,-11.67440483
Trpm7,0,2.2617048287,0,0,0
Trps1,0,1.736221486,0,0,0
Trpt1,0,-2.134099694,0,0,0
Trpv2,0,0,0,0,16.489216145
Trpv6,-13.99384271,-13.10426214,0,-17.74942176,-13.51509326
Trrap,0,-6.496105223,0,0,0
Tsc1,0,-4.392828084,0,0,-5.874401382
Tsc2,8.5772709183,0,-15.45414301,-11.0767182,-11.24498029
Tsc22d1,0,-12.55600246,0,-8.946758954,-13.61418126
Tsc22d2,-12.55984768,0,0,0,0
Tsc22d4,9.9987201633,0,0,0,8.9562016987
Tsen34,7.6095161567,0,0,0,0
Tsg101,-11.41787125,0,0,0,0
Tshb,0,0,-25.07161507,0,0
Tshz2,0,0,-11.30944358,3.1923029467,0
Tsku,-10.61003455,0,0,0,0
Tsnax,0,2.0337205449,0,0,0
Tsnaxip1,0,0,0,-12.18216408,0
Tspan1,-9.998720163,-7.859423109,0,-10.01189909,0
Tspan2,0,-9.362244561,-45.99857993,-30.69672448,-26.24154108
Tspan5,7.0989047817,0,0,0,0
Tspan6,-21.12211734,0,-12.15586152,0,0
Tspan7,0,-12.0456953,-20.4988653,-27.14861787,-31.61953035
Tspan8,0,0,-13.34061546,0,0
Tspan9,0,-10.92515243,4.4423429726,12.796145058,-11.97907446
Tspan11,-8.09619576,0,0,-11.98856118,0
Tspan12,0,0,-34.67273998,-25.81652099,-23.81361229
Tspan13,0,-8.439253169,-29.60844215,-20.04085432,-25.23099895
Tspan15,0,0,-15.75845743,0,0
Tspan17,0,-7.917162309,-13.56484744,0,0
Tspan18,0,-21.87774519,-34.44168961,-42.3238481,-49.365818
Tspan32,10.494721155,0,-13.66406011,0,0
Tspo,0,0,32.001741564,15.218004303,0
Tspo2,-12.57007819,0,0,0,0
Tspyl2,0,0,0,0,-10.35394902
Tspyl3,0,0,-9.542158979,0,0
Tspyl4,0,-26.59886284,-22.31226384,-23.41818183,-14.70334389
Tspyl5,0,-3.329700563,0,-10.6118849,0
Tsr1,0,11.806584297,14.48584011,14.54787637,8.3349218944
Tsr2,0,0,0,0,-16.66489307
Tssc1,4.13550195,0,0,0,9.3480312897
Tssk6,14.238929233,0,0,0,0
Tst,0,-27.84231356,-20.53213832,-9.809969611,-10.59126811
Tsta3,0,0,0,7.3628523553,9.9313493475
Ttbk2,0,-3.383782011,-9.726089094,0,-10.94244927
Ttc1,0,0,8.1109464535,0,0
Ttc3,0,-10.11596377,-21.5905048,0,0
Ttc5,10.083531978,0,0,0,0
Ttc6,0,0,-11.89953972,-23.70832201,-21.87946046
Ttc7,13.092226883,0,0,0,0
Ttc8,0,-10.3955545,0,0,0
Ttc9,0,0,0,6.5941110879,-14.0110979
Ttc9c,0,0,17.837151234,0,15.695658121
Ttc12,0,0,0,-10.56296891,-24.47567908
Ttc13,-8.09619576,0,0,0,0
Ttc14,13.769097738,-1.269639201,0,-9.966183126,0
Ttc15,0,-16.04603485,0,0,0
Ttc16,0,0,0,-11.74602017,0
Ttc18,-10.87136136,0,-10.07475097,-15.66771213,-15.39829517
Ttc19,0,0,0,13.204943432,3.1468421837
Ttc21a,0,0,0,0,-8.958944022
Ttc21b,0,-2.22909617,0,0,0
Ttc22,0,0,10.029723283,0,0
Ttc28,7.6095161567,-10.12575482,-27.37555892,-19.74188152,-21.00108351
Ttc29,0,0,0,-13.73191175,-20.54651926
Ttc30a1,0,1.369941274,0,0,0
Ttc30b,0,-9.752977407,0,0,-10.38111888
Ttc32,-10.03774191,2.2269389,0,0,0
Ttc36,0,0,0,-13.83964952,0
Ttc38,0,-8.397732401,-8.782093309,0,0
Ttc39b,-14.85522102,17.777174131,43.679148046,28.004517955,41.739808993
Ttc39c,0,21.077036362,26.221023092,19.79964321,22.717013179
Ttf2,0,0,0,17.037252469,27.048315597
Ttk,0,0,0,27.80055892,70.83115854
Ttl,12.788639595,0,-16.19969536,0,0
Ttll1,10.610034547,0,-10.7197373,0,0
Ttll3,0,0,0,-12.72853574,0
Ttll4,0,0,0,7.3571931356,0
Ttll5,11.883541295,-9.507005431,-12.79055198,0,0
Ttll6,0,0,0,0,-19.39106394
Ttll7,0,0,0,0,-11.5363658
Ttll12,0,0,0,20.802112812,17.210806913
Ttn,-12.7886396,-20.49108539,-27.13207205,-43.64682375,-33.13547494
Ttpa,0,0,0,-15.56351727,-19.91769867
Ttpal,14.629892968,0,19.154394075,0,0
Ttyh1,-10.49472116,0.8802775649,7.9353105706,0,0
Ttyh3,0,0,-14.23106501,0,0
Tuba1b,14.238929233,0,0,11.513461429,0
Tuba1c,0,0,19.328713705,36.662907283,37.740765455
Tuba3a,0,13.108731591,23.746097895,0,0
Tuba8,0,15.384534457,32.421959535,0,0
Tuba-rs1,0,0,0,10.862947526,8.783185106
Tubb2a,0,0,8.81447597,32.343971469,18.550269891
Tubb2b,-13.9558771,0,0,16.152420964,0
Tubb3,-11.44327113,0,0,0,0
Tubb4a,0,0,0,32.082052096,27.745899953
Tubb4b,14.452036582,0,0,0,0
Tubb5,0,0,0,38.147150233,33.389691327
Tubb6,0,16.364014821,16.682889947,46.064977751,29.023593553
Tube1,0,0,0,30.764057968,50.211764653
Tubg1,0,-6.842030993,0,0,16.848595895
Tubgcp3,8.95518111,0,0,0,0
Tubgcp4,0,0,0,0,8.1843427122
Tubgcp6,0,-13.57975078,0,0,0
Tuft1,0,0,15.107223505,0,0
Tug1,11.186282932,14.466010687,0,0,0
Tulp4,0,-1.409481263,0,0,0
Tusc3,0,-3.283712647,0,0,0
Tusc5,0,0,0,0,-21.85286596
Twf1,0,0,0,9.9488560995,8.5977685166
Twistnb,-12.86325842,0,0,0,0
Twsg1,0,0.6305123253,-26.42238942,-15.5764847,-10.7492563
Txk,0,0,15.202550988,0,20.655408794
Txlnb,-32.81961375,0,0,0,-18.97820277
Txlng,0,-15.67179162,0,-16.9510083,-16.73566563
Txndc5,0,-1.88020784,0,0,0
Txndc9,0,9.827968294,0,7.0172306404,0
Txndc16,0,-5.356005389,-17.23734742,-12.25587682,0
Txndc17,-7.609516157,0,0,0,0
Txnip,15.652979702,0,0,-26.69222829,-35.31564678
Txnl4a,-1.621358465,0,0,7.8210214997,6.978313704
Txnrd1,25.670738337,9.2005962253,0,0,0
Txnrd3,0,-18.72444064,-30.55035754,-31.57898174,-27.40125168
Tymp,0,0,0,0,-9.082417501
Tyms,0,-11.06626249,0,43.537656604,67.673233578
Tyms-ps,0,0,0,43.450300701,65.642662875
Tyrobp,14.898244987,0,17.179438883,20.892985846,13.385500205
Tyw1,0,-4.651453696,0,0,0
U07662,0,0,0,0,80.343567952
U2af1,0,0,9.2785058921,12.269885718,0
U2surp,15.511667877,0,0,0,-9.099335742
Uaca,0,10.016143773,9.3257421326,0,0
Uap1,0,8.4333683353,0,0,0
Uap1l1,0,0,0,6.9042108656,0
Uba1,28.422006775,-5.076564282,15.575985801,0,0
Uba6,0,0,0,0,9.5223293678
Uba7,0,20.503855217,55.220533532,20.519141514,9.3239825193
Uba52,26.18152051,0,0,0,0
Ubap1,0,0,13.516262183,0,0
Ubap2l,13.539788022,2.808810878,0,4.6278369758,0
Ubash3a,0,0,0,0,72.129827613
Ubash3b,0,0,0,0,16.903026609
Ubb,12.852545318,0,0,0,0
Ubd,0,26.482147392,74.195549244,54.177172303,64.637279891
Ube2a,0,0,-4.551230031,8.0037161189,12.709913408
Ube2b,0,-4.895349429,0,-23.8696792,0
Ube2c,0,0,0,47.1112619,81.883567766
Ube2cbp,0,0,8.2031245558,0,0
Ube2d1,12.125974322,0,0,0,0
Ube2d3,25.924417308,20.204817236,18.749282869,8.5109287179,3.0364409578
Ube2e1,8.09619576,0,0,0,0
Ube2e2,0,-5.674823372,0,-19.82420371,-15.66246148
Ube2e3,0,-13.83584888,-17.63225746,-14.59740267,0
Ube2f,0,8.4136289056,15.592417464,15.134820521,9.1498335339
Ube2g1,0,10.709389783,0,0,0
Ube2g2,0,0,10.796238192,12.911108861,0
Ube2h,0,1.122007278,-16.03293636,-20.47239834,0
Ube2i,0,-12.07192024,-10.00345241,-8.254568585,4.8088594716
Ube2j1,-9.518153022,0,0,18.639805285,14.994807649
Ube2j2,0,0,10.141279277,6.6981974943,0
Ube2k,0,0,0,-6.230272515,-5.734992165
Ube2l3,9.5181530217,0,18.172458412,18.437678225,23.571462337
Ube2l6,0,31.966149903,50.65568944,19.284890574,0
Ube2m,0,0,13.30053315,12.195240531,0
Ube2n,0,0,12.059697449,19.759353319,11.554165401
Ube2o,0,0,0,-10.10756991,0
Ube2q2,13.317991008,10.445044889,0,0,0
Ube2s,0,0,0,0,19.178903327
Ube2t,0,-9.655145439,0,43.539689434,68.295233268
Ube2v1,0,0,19.655471131,19.665023335,0
Ube2v2,-7.609516157,4.0729008981,-11.15394501,-24.44097911,-17.08385108
Ube2w,0,2.2568586873,0,0,0
Ube3a,0,0,-13.52129516,0,0
Ube3b,0,-8.371555673,0,0,0
Ube4a,0,-5.2835245,0,0,0
Ubfd1,0,0,13.810644638,26.661930841,16.132036736
Ubl3,0,0,0,0,-8.762536456
Ubl4,0,0,0,22.457825749,7.8844833483
Ubl5,8.5772709183,0,0,0,0
Ubl7,12.559847675,0,0,0,0
Ubn1,-8.572506258,0,0,0,0
Ubn2,0,4.2474229127,0,-16.15568958,-13.44641386
Ubqln1,0,0,12.097440881,14.073224268,8.7452077305
Ubqln2,0,-7.300389296,0,0,0
Ubr1,0,5.8408865293,-9.459093503,-17.08134796,-13.61359264
Ubr2,-10.70437959,-7.998921905,-1.410033477,-3.027437793,0
Ubr3,0,-5.381989321,0,0,-7.471363512
Ubr4,0,8.2479318473,10.914144509,0,0
Ubr5,0,0.4467655487,0,0,0
Ubtd1,0,8.6852413087,15.001233951,11.703883639,0
Uchl3,10.871361355,0,0,13.77364682,13.516917612
Uchl4,0,0,0,22.124295675,17.903542865
Uchl5,0,0,0,0,12.099000387
Uck1,-11.18628293,0,0,0,0
Uck2,0,5.3479399707,14.523171976,29.527278116,47.566758819
Ucp2,0,-4.516972571,13.766691581,0,0
Ucp3,0,0,0,0,-13.6909575
Uevld,0,-7.278876699,0,0,0
Ufd1l,-13.96850939,0,12.018862282,9.6773245989,0
Ufl1,0,6.8153235861,0,0,0
Ufm1,0,0,0,9.5107842137,13.104324359
Ugcg,0,24.285208184,11.503784809,0,10.394529511
Uggt2,0,-8.984547537,-18.30237443,0,-8.599812916
Ugt1a6b,-22.74644029,-12.6901992,-12.49216069,0,-12.73520232
Ugt2b34,9.1353233717,0,0,0,0
Uhmk1,0,-0.400573763,-9.213847226,0,0
Uhrf1,0,-4.146979033,13.149734838,70.013383109,89.076106794
Uhrf2,0,-8.361505866,-8.557352082,0,0
Ulbp1,0,0,0,24.595497841,50.009839252
Ulk1,-11.18628293,-8.440173749,-15.96543471,-10.35841801,0
Ulk2,0,-12.21573194,-20.36093387,-15.27212934,-8.359256197
Umps,0,0,0,22.121130919,23.434107778
Unc13a,0,0,0,0,37.688068751
Unc13b,0,0,-9.585602089,-9.987464278,-19.21790338
Unc45b,0,0,0,0,-13.88522069
Unc79,0,0,-10.43361012,-17.57790487,-25.80083627
Unc93a,0,0,54.859148746,16.969330125,0
Unc93b1,8.5772709183,0,27.638161703,22.217064116,15.557151536
Unc119b,-9.135323372,0,0,0,0
Ung,0,0,0,36.113418116,51.946855751
Unkl,0,-10.9934647,0,0,-8.423435433
Uox,0,0,0,-14.43982354,0
Upb1,0,0,0,-15.8331339,0
Upf2,0,-1.162615595,0,0,0
Upf3a,0,-12.81453258,0,0,0
Upf3b,12.125974322,-2.707448962,0,0,0
Upk1b,0,0,0,0,-12.19237456
Upk2,0,0,-19.39272502,-32.89056781,-24.98170245
Upk3a,0,-18.99809665,-37.63941109,0,0
Upk3b,0,0,-12.95196998,0,-21.22634346
Upk3bl,0,0,22.140732756,0,0
Upp1,0,11.640749604,28.6239162,0,0
Uqcr10,-26.28837306,0,-10.4362453,0,0
Uqcr11,0,0,-13.12798285,0,0
Uqcrh,0,0,-10.88217695,0,0
Urb1,0,-9.094278757,0,0,0
Urb2,0,0,0,8.7090129496,0
Urm1,0,0,0,13.114209129,0
Use1,0,0,-10.10177546,0,0
Usf2,0,0,-12.83528335,0,0
Ushbp1,0,0,-16.19870003,-17.84350641,-19.89405832
Uso1,0,5.5958195439,0,0,0
Usp1,0,0,0,0,11.05880347
Usp2,0,-0.633493034,0,0,-19.00238554
Usp3,0,0,0,0,10.492376468
Usp5,-26.61878541,0,0,0,0
Usp7,-8.95518111,0,0,0,0
Usp8,0,15.497788638,0,0,0
Usp9x,11.186282932,0,0,0,-8.290784373
Usp12,0,-12.93634047,4.1504854211,0,0
Usp13,0,-14.50824035,-12.82865308,0,0
Usp14,0,0,0,15.108553152,7.6166974037
Usp15,0,-1.729935929,8.746740315,-2.674855641,3.4074124032
Usp18,0,64.091695974,84.306813195,75.673443511,40.135558099
Usp25,0,24.721203952,33.841741219,0,0
Usp28,8.09619576,0,0,0,0
Usp31,-12.12597432,0,8.7300545568,0,0
Usp32,0,3.7599090393,0,0,0
Usp33,0,0,0,-10.92247755,-8.023807779
Usp34,0,0,-12.56106705,-11.1722186,0
Usp37,0,-0.583988545,4.2477955082,0,0
Usp38,0,9.1794943207,0,0,11.010484108
Usp42,0,20.220225189,13.595154307,0,0
Usp46,0,-7.242304305,-21.19738843,-9.903493529,0
Usp47,5.666422975,1.0301678378,0,0,0
Usp48,0,-8.092492709,0,0,0
Usp54,0,-11.3652218,0,-11.33469582,-16.15152856
Ust,0,0,0,0,3.4625050031
Utp6,0,2.6018723027,10.523878304,13.892077268,9.4301934085
Utp23,0,0,11.349786366,0,0
Utrn,-9.135323372,4.2439913501,-16.84833995,-29.15139766,-18.30682618
Uvrag,0,1.849315536,0,0,0
Uxs1,0,0,0,10.816442481,0
Uxt,0,0,0,7.7184229436,9.4670224227
V00829,0,0,41.500356747,22.829541369,0
Vac14,12.863258418,0,0,0,0
Vamp1,0,-10.06079513,0,-11.13292895,0
Vamp2,0,-0.161574259,0,-20.51917214,-15.31086136
Vamp3,11.058179293,0,0,0,0
Vamp4,11.359041115,1.8464256553,-14.90917615,-22.30871209,-11.40554893
Vamp5,0,-16.33565423,-11.48529849,-12.54926167,-12.68694958
Vamp8,8.5725062583,0,0,0,0
Vangl1,0,-11.58530125,0,0,0
Vangl2,0,-6.907164686,-18.20313662,-7.076509316,0
Vapa,7.0989047817,0,0,0,0
Vapb,0,-9.031731924,-25.95539706,-28.25800513,-18.74967441
Vars,0,9.6437692793,15.172159792,11.918297546,0
Vars2,0,-17.36451995,-8.232015365,0,0
Vash2,0,0,0,0,23.138733425
Vasn,-23.713378,0,0,0,-10.24457788
Vasp,10.494721155,13.206608795,0,0,17.807570085
Vat1,0,-9.228181849,-19.71844219,0,0
Vav1,0,0,40.065226583,37.921660031,45.949362594
Vav2,-14.58865819,0,0,0,0
Vav3,0,-1.571634689,0,0,0
Vax2,0,0,0,0,31.622351017
Vcam1,0,27.070933234,51.088810656,42.550386394,17.431573305
Vcan,0,31.110599095,69.200735424,74.955383681,40.105855434
Vcl,0,0,0,-9.832887299,-12.6874051
Vcpip1,-8.09619576,19.16472613,19.516051138,0,0
Vdac1,-9.518153022,-5.777497988,-9.639341912,0,0
Vdr,0,0,0,-10.41215061,0
Vegfa,0,0,-8.10995947,-21.75561225,-21.76702129
Vegfb,11.417871252,-13.51329405,-31.99647832,-15.49041109,-10.61431497
Vegfc,11.883541295,0,0,0,0
Veph1,0,0,-13.46480885,0,0
Vezf1,0,0,0,-11.41474732,-8.466985264
Vezt,0,-6.985904725,0,0,0
Vgll3,-15.41867881,0,-12.70698635,0,0
Vgll4,0,-9.543546249,-14.45181048,0,0
Vill,-12.99322274,0,0,7.9328126421,0
Vim,0,-8.838982227,0,0,0
Vipr2,11.058179293,0,-15.19555941,0,0
Vit,0,0,0,-5.436583062,0
Vkorc1,0,-12.87697754,-23.80758119,0,0
Vkorc1l1,0,-0.230111163,0,2.6478007364,0
Vldlr,0,-23.84573351,-34.73485963,-28.89093737,-24.78552899
